term,estimate,std.error,statistic,p.value,model_name
(Intercept),0.26992923235215477,0.031200016186070118,8.651573471704484,6.705358816730854e-16,Model C Full
net_aav,-4.46701653268056e-9,7.432879324498427e-10,-6.009806345109734,6.656587505228009e-9,Model C Full
prior_season_points_pct,-0.49526342622012276,0.050183695580637275,-9.869010651563368,1.4365829071721393e-19,Model C Full
season_typecovid_shortened,0.008872709661879977,0.019956546158169684,0.4446014651812746,0.656998690756713,Model C Full
season_typestandard,0.0049399436031505786,0.01734649677508196,0.28478047568929016,0.7760519244959674,Model C Full
cap_ceiling_change,-3.383348508680981e-10,2.430694016955913e-9,-0.13919269497022613,0.8894117650223643,Model C Full
