term,estimate,std.error,statistic,p.value,model_name
(Intercept),0.2974335873859227,0.032548986588512144,9.138029123490409,1.0920155649921086e-16,Model C Restricted
net_aav,-4.500391964886197e-9,8.438783319636256e-10,-5.332986752265824,2.7823980810273104e-7,Model C Restricted
prior_season_points_pct,-0.5357278755678038,0.055474629292862614,-9.657169095075517,3.854979053491641e-18,Model C Restricted
cap_ceiling_change,-3.5583407830818484e-10,2.443571739319165e-9,-0.1456204753813892,0.8843786916656612,Model C Restricted
