term,estimate,std.error,statistic,p.value,model_name
(Intercept),0.2570620869920078,0.033965074618365815,7.5684240320498954,7.897169716098903e-13,Model F Full
net_aav,-4.702367044589494e-9,7.804811813087776e-10,-6.024958906381526,6.255614273281003e-9,Model F Full
mean_contract_years,0.008942482331453954,0.008343789412870294,1.0717531194711334,0.2848985898744312,Model F Full
pct_retained,0.03226210931577415,0.027670617441398888,1.165933842426869,0.24478899976369167,Model F Full
prior_season_points_pct,-0.5043319200005811,0.05008843087690227,-10.068830489819721,3.82843469103337e-20,Model F Full
season_typecovid_shortened,0.008085367100318177,0.0200938007041625,0.40238117314676386,0.6877587123677329,Model F Full
season_typestandard,0.005987157357174266,0.017313332079782928,0.34581196326532493,0.7297844661493803,Model F Full
cap_ceiling_change,-6.412393548989637e-10,2.423269575381076e-9,-0.26461742490953544,0.7915294290072922,Model F Full
